ID;Name;URL;Img;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated;
195;Mint Julep;http://liquor.com/recipes/mint-julep/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/Mint-Julep.jpg;1.0;0.33;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
196;Off to the Races;http://liquor.com/recipes/off-to-the-races/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/09/Off-to-the-Races-new.jpg;0.5;0.33;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
197;Gin Buck;http://liquor.com/recipes/gin-buck/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/gin-buck-1.jpg;0.5;0.33;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
198;Rosemary & Rhubarb;http://liquor.com/recipes/rosemary-rhubarb/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/Rosemary-Rhubarb.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
199;Sazerac;http://liquor.com/recipes/sazerac/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-sazerac.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
200;The St-Germain Cocktail;http://liquor.com/recipes/the-st-germain-cocktail/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/09/the-st-germain-cocktail.jpg;0.25;0.33;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
201;Negroni;http://liquor.com/recipes/negroni/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/negroni1.jpg;1.0;0.33;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
202;Summer Rye;http://liquor.com/recipes/summer-rye/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/05/Summer-Rye-new.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
203;Pyrat Punch;http://liquor.com/recipes/pyrat-punch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/09/Pyrat-Punch-new.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
204;Grand Marnier’s Smash;http://liquor.com/recipes/grand-marniers-smash/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/Grand-Marniers-Smash-new.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
205;Port Royal Punch;http://liquor.com/recipes/port-royal-punch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/port-royal-punch.jpg;0.5;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
206;The Bowery;http://liquor.com/recipes/the-bowery/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/the-bowery1.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
207;Ruby Partida;http://liquor.com/recipes/ruby-partida/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/ruby-partida1.jpg;0.5;0.5;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
208;The Lanesborough;http://liquor.com/recipes/the-lanesborough/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/the-lanesborough.jpg;0.25;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
209;House-made Clover Club;http://liquor.com/recipes/house-made-clover-club/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/09/fa-House-made-Clover-Club.jpg;1.0;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
210;Mayahuel;http://liquor.com/recipes/mayahuel/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/10/Mayahuel-new.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
211;Virgin Ad Lib;http://liquor.com/recipes/virgin-ad-lib/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/Virgin-Ad-Lib-new.jpg;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.04;0.0;0.0;
212;Holiday at the Hive;http://liquor.com/recipes/holiday-at-the-hive/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/hanukkah-cocktail-recipe.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
213;Hearn;http://liquor.com/recipes/hearn/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/Hearn.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
214;Blushing Lady;http://liquor.com/recipes/blushing-lady/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/blushing-lady2.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
215;1942 Martini;http://liquor.com/recipes/1942-martini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/07/1942-Martini.jpg;1.0;0.5;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
216;Maneki-Tini;http://liquor.com/recipes/maneki-tini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/08/maneki-tini.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
217;Grand Tea;http://liquor.com/recipes/grand-tea/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/03/grand-tea-new.jpg;0.25;0.33;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
218;Don Julio Colada;http://liquor.com/recipes/don-julio-colada/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/08/don-julio-colada.jpg;0.5;0.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;
219;C & B Old Fashioned;http://liquor.com/recipes/c-b-old-fashioned/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/08/c-and-b-old-fashioned1.jpg;1.0;0.33;0.5;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
220;Aperol Flip;http://liquor.com/recipes/aperol-flip/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/08/aperol-flip.jpg;0.25;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
221;Açaí Mojito;http://liquor.com/recipes/acai-mojito/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/acai-mojito.jpg;0.25;0.33;1.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
222;Irish Jack Rose;http://liquor.com/recipes/irish-jack-rose/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/08/irish-jack-rose.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
223;Shamrock Sour;http://liquor.com/recipes/shamrock-sour/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/shamrock-sour.jpg;0.5;0.33;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
224;Dry Martini;http://liquor.com/recipes/dry-martini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/08/Dry-Martini.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
225;Pony Express;http://liquor.com/recipes/pony-express/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/03/Pony-Express.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
226;Strawberry Basil Margarita;http://liquor.com/recipes/strawberry-basil-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/Strawberry-Basil-Margarita.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
227;Mango Brava Daiquiri;http://liquor.com/recipes/mango-brava-daiquiri/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/03/Mango-Brava-Daiquiri.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
228;McKinley’s Delight;http://liquor.com/recipes/mckinleys-delight/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/03/presidential-inauguration-drinks.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
229;Cannibal Corpse Reviver No. 2;http://liquor.com/recipes/cannibal-corpse-reviver-no-2/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/10/cannibal-corpse-reviver-no-2.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
230;Drambuie Rusty Nail;http://liquor.com/recipes/drambuie-rusty-nail/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/08/drambuie-rusty-nail2.jpg;1.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
231;Antiguo Citrus Mint Squeeze;http://liquor.com/recipes/antiguo-citrus-mint-squeeze/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/fa-Antiguo-Citrus-Mint-Squeeze.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
232;Beefeater Tom Collins;http://liquor.com/recipes/tom-collins/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/fa-Beefeater-Tom-Collins.jpg;0.5;0.33;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
233;Dukes Gin Classic Martini;http://liquor.com/recipes/dukes-gin-classic-martini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/Dukes-martini-newest.jpg;1.0;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
234;The Rose;http://liquor.com/recipes/the-rose-2/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/07/the-rose.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
235;Ramos Gin Fizz;http://liquor.com/recipes/ramos-gin-fizz/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-ramos-gin-fizz.jpg;0.5;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
236;Uncle Angelo’s Eggnog;http://liquor.com/recipes/uncle-angelos-eggnog/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/Uncle_Angelos_Eggnog-DT.jpg;0.5;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
237;Pimm’s Pony;http://liquor.com/recipes/pimms-pony/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/Pimms_Pony.jpg;0.5;0.5;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
238;Cucumber, Basil & Lime Gimlet;http://liquor.com/recipes/cucumber-basil-lime-gimlet/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/Cucumber-Basil-Lime-Gimlet.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
239;Jamaican Breeze;http://liquor.com/recipes/jamaican-breeze/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/07/jamaican-breeze1.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
240;Super Sunday Punch Bowl of Freedom;http://liquor.com/recipes/super-sunday-punch-bowl-of-freedom/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/01/super-bowl-punch-recipe1.jpg;0.5;0.33;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
241;Cherry Bulldog;http://liquor.com/recipes/cherry-bulldog/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/01/cheery-bull-dog.jpg;1.0;0.5;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
242;Boulevardier;http://liquor.com/recipes/boulevardier/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/01/fa-Boulevardier.jpg;0.5;0.41500000000000004;0.5;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
243;East Side Elder;http://liquor.com/recipes/east-side-elder/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/06/FA-East_Side_Elder-Newest.jpg;0.5;0.41500000000000004;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
244;The Translucent Cocktail;http://liquor.com/recipes/the-translucent-cocktail/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/06/the-translucent-cocktail1.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
245;Adam and VeeV;http://liquor.com/recipes/adam-and-veev/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/06/adam-and-veev2.jpg;0.5;0.41500000000000004;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
