ID;Name;URL;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated
468;Kew Garden;http://liquor.com/recipes/kew-garden/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
469;Don Julio’s Bloody Maria;http://liquor.com/recipes/don-julios-bloody-maria/;0.25;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
470;The Macallan 10 Lords-a-Leaping;http://liquor.com/recipes/the-macallan-10-lords-a-leaping/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
471;Holy Smokes;http://liquor.com/recipes/holy-smokes/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
472;Mount Gay Rum Punch;http://liquor.com/recipes/mount-gay-rum-punch/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0;0;0
473;Peppermint Pattie;http://liquor.com/recipes/peppermint-pattie/;1;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
474;Cider House Rules;http://liquor.com/recipes/cider-house-rules/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
475;Infused Tom Collins;http://liquor.com/recipes/infused-tom-collins/;0.5;0.415;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
476;Sergeant Pepper;http://liquor.com/recipes/sergeant-pepper/;1;0.33;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
477;Ginger Rabbit;http://liquor.com/recipes/ginger-rabbit/;0.5;0.33;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
478;An Bodhran (The Drum);http://liquor.com/recipes/an-bodhran-the-drum/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
479;The Sun Also Rises;http://liquor.com/recipes/the-sun-also-rises/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
480;The Modern Cocktail;http://liquor.com/recipes/the-modern-cocktail/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
481;Piña Colada;http://liquor.com/recipes/pina-colada/;0.5;0.165;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0.04;0;0
482;Opening Act;http://liquor.com/recipes/opening-act/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
483;Chocolate Cheer;http://liquor.com/recipes/chocolate-cheer/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
484;Rusty Compass;http://liquor.com/recipes/rusty-compass/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
485;Chopin Mistletoe Martini;http://liquor.com/recipes/chopin-mistletoe-martini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
486;Banks Milk Punch;http://liquor.com/recipes/banks-milk-punch/;0.5;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0;0.04;0;0
487;The Dove;http://liquor.com/recipes/the-dove/;0.25;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
488;Brandy Alexander;http://liquor.com/recipes/brandy-alexander/;1;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
489;Antiguo Refresco;http://liquor.com/recipes/antiguo-refresco/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
490;Zacapa Perfect Manhattan;http://liquor.com/recipes/zacapa-perfect-manhattan/;1;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
491;Winter Cup;http://liquor.com/recipes/winter-cup/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
492;Harvest Highball;http://liquor.com/recipes/harvest-highball/;0.25;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
493;Ginger Sour;http://liquor.com/recipes/ginger-sour/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
494;The Jalisco Jasmine;http://liquor.com/recipes/the-jalisco-jasmine/;1;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
495;Kingston Colada;http://liquor.com/recipes/kingston-colada/;0.5;0.33;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0;0;0
496;Teatime Toddy;http://liquor.com/recipes/teatime-toddy/;0.5;1;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0;0
497;Pumpkin Nog;http://liquor.com/recipes/pumpkin-nog/;0.5;0.5;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0.04
498;Pegu Club;http://liquor.com/recipes/pegu-club-2/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
499;Pear Tree Martini;http://liquor.com/recipes/pear-tree-martini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
500;Cooperstown Cocktail;http://liquor.com/recipes/cooperstown-cocktail/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
501;Absolut Mango Spice;http://liquor.com/recipes/absolut-mango-spice/;0.5;0.415;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
502;Bacardi Cocktail;http://liquor.com/recipes/bacardi-cocktail-2/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
503;Airmail Punch;http://liquor.com/recipes/airmail-punch/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0;0
504;Hendrick’s Hot Gin Punch;http://liquor.com/recipes/hendricks-hot-gin-punch/;1;1;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0.04
505;Fruit and Gingerly;http://liquor.com/recipes/fruit-and-gingerly/;0.25;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
506;Abuelita (The Grandmother);http://liquor.com/recipes/abuelita-the-grandmother/;1;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
507;Between The Sheets;http://liquor.com/recipes/between-the-sheets/;1;0.5;0.5;0;0;0;0.1;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
508;Corzo Tequila Snow White;http://liquor.com/recipes/corzo-tequila-snow-white/;1;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
509;Greyhound’s Tooth;http://liquor.com/recipes/greyhounds-tooth/;0.5;0.5;0.5;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
510;Chile Fresca;http://liquor.com/recipes/chile-fresca/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
511;Malice in Hollywood No. 1;http://liquor.com/recipes/malice-in-hollywood-no-1/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
512;Sidecar;http://liquor.com/recipes/sidecar/;1;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
513;Raspberry White Chocolate Truffle;http://liquor.com/recipes/raspberry-white-chocolate-truffle/;1;0.5;0.5;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
514;The Bottom Line;http://liquor.com/recipes/the-bottom-line/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
515;Baileys Chai Swizzle;http://liquor.com/recipes/baileys-chai-swizzle/;0.25;0.665;1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0;0
516;The Beatnik;http://liquor.com/recipes/the-beatnik/;1;0.5;0.5;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
517;Sparkling Ginger Daisy;http://liquor.com/recipes/sparkling-ginger-daisy/;0.5;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
518;Grand Cosmo;http://liquor.com/recipes/grand-cosmo/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
519;Bobby Burns;http://liquor.com/recipes/bobby-burns/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
520;Fresh Watermelon Margarita;http://liquor.com/recipes/fresh-watermelon-margarita/;0.5;0.5;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
521;Turbinado;http://liquor.com/recipes/turbinado/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
522;White Russian;http://liquor.com/recipes/white-russian/;1;0.33;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
523;Añejo Old Fashioned;http://liquor.com/recipes/anejo-old-fashioned/;1;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
524;Pink Flamingo;http://liquor.com/recipes/pink-flamingo/;0.5;0.33;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
525;’55 T-Bird;http://liquor.com/recipes/55-t-bird/;0.5;0.415;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
526;Sloe Gin Fizz;http://liquor.com/recipes/sloe-gin-fizz/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
527;Paddington;http://liquor.com/recipes/paddington/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
528;Ginger Rogers;http://liquor.com/recipes/ginger-rogers/;0.25;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
529;Kahlua Espresso Martini;http://liquor.com/recipes/kahlua-espresso-martini/;1;0.5;0.5;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
530;Marguerite;http://liquor.com/recipes/marguerite/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0.04;0;0;0
531;Michael’s Word;http://liquor.com/recipes/michaels-word/;0.5;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
532;Agave Ginger-Rita;http://liquor.com/recipes/agave-ginger-rita/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
533;Sex on the Beach;http://liquor.com/recipes/sex-on-the-beach/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
534;French Martini;http://liquor.com/recipes/french-martini/;1;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
535;The Last Word;http://liquor.com/recipes/the-last-word/;1;0.5;0.5;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
536;Island Voodoo;http://liquor.com/recipes/island-voodoo/;1;0.5;0.5;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
537;Bronx;http://liquor.com/recipes/bronx/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
538;The Valentino;http://liquor.com/recipes/the-valentino/;1;0.5;0.5;0;0;0.1;0;0.1;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
539;Elderflower Fizz;http://liquor.com/recipes/elderflower-fizz/;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
540;Persephone’s Elixir;http://liquor.com/recipes/persephones-elixir/;0.5;0.5;0.5;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
541;Whiskey Sour;http://liquor.com/recipes/whiskey-sour/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
542;Pimm’s Cup;http://liquor.com/recipes/pimms-cup/;0.25;0.33;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
543;Frenchie;http://liquor.com/recipes/frenchie/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
544;Juicy Basil;http://liquor.com/recipes/basil-hayden-juicy-basil/;0.5;0.33;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
545;Macuá;http://liquor.com/recipes/macua/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
546;Stars and Stripes;http://liquor.com/recipes/stars-and-stripes/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
547;My Thai;http://liquor.com/recipes/my-thai/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0.07;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
548;Moroccopolitan;http://liquor.com/recipes/moroccopolitan/;0.5;0.5;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
549;Traditional Elderfashion;http://liquor.com/recipes/traditional-elderfashion/;1;0.33;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
550;Cruzan Flip;http://liquor.com/recipes/cruzan-flip/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
551;Tequila Furnace;http://liquor.com/recipes/tequila-furnace/;1;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0.04;0;0;0
552;Pierre Ferrand Ambre;http://liquor.com/recipes/pierre-ferrand-ambre/;0.5;0.33;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
553;Green Acres Punch;http://liquor.com/recipes/green-acres-punch/;0.5;0.5;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
554;Beach Bum;http://liquor.com/recipes/beach-bum/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
555;The Bow Tie;http://liquor.com/recipes/the-bow-tie/;1;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0;0;0
556;Jockey Club;http://liquor.com/recipes/jockey-club/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
557;Sea Breeze;http://liquor.com/recipes/sea-breeze/;0.25;0.33;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
558;Golden Cup;http://liquor.com/recipes/golden-cup/;1;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
559;Long Island Iced Tea;http://liquor.com/recipes/long-island-iced-tea/;1;0.33;0;0;0.1;0.1;0.1;0;0.1;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
560;Black Hawk;http://liquor.com/recipes/black-hawk/;1;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
561;Chairman’s Refresher;http://liquor.com/recipes/chairmans-refresher/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0;0;0
562;Strawberries and Cream;http://liquor.com/recipes/strawberries-and-cream/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
563;Vanilla Skye;http://liquor.com/recipes/vanilla-skye/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
564;Remnants of Summer;http://liquor.com/recipes/remnants-of-summer/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
